5410126806052	1
20093709	2
3560070420179	3
3560070419456	4
3268350120558	5
3178530402698	6
3336970711057	7
3350033118065	8
3431410131003	9
3560070600977	10
3449851140553	11
3560070725588	12
7071848006113	13
3245413922403	14
3760121210524	15
3564709005157	16
3477730001503	17
3760122961241	18
3178530411195	19
5000396015935	7
3336971112013	20
26034669	21
3175681140806	22
3178530408409	23
26035468	24
3222471834732	25
3560070907564	26
3564709001579	4
3760029247127	27
3561770000036	28
3336971202059	29
3245390021908	21
3175681120679	30
3178530407365	31
3268350120367	24
3222475123597	32
3368955782202	33
3270720080102	34
3256224371410	35
3760077531865	36
3512690000101	37
3770002558126	38
3266191085739	39
3270190155584	40
7622300737955	13
3268350120824	41
2000000000094	6
3396411227486	42
3256220363334	43
20384425	44
3263853107013	45
3368954400770	46
3256225054756	47
26039510	36
3178530409604	48
5412514933050	49
8480017076489	50
3278310003104	51
3760121211873	52
3113010128750	16
3339881001026	53
3435070029205	54
3700311810516	55
3410280021959	56
3067163621678	57
20181482	58
5000396037937	59
7610200021120	20
8480017032645	60
8480000364074	51
20276607	61
4004980517905	62
7610036000337	63
3588570003524	64
4003754176447	65
4104420053847	66
4104420054806	67
4000161100904	67
4000161440673	68
3560070559619	68
26192000	13
3760029244003	48
3760020501051	69
20127541	70
3396411223143	71
3560070504701	43
5901869009645	13
3265475016001	72
26018324	73
3555080708591	74
3760077534583	75
8423207207478	37
3222475720444	76
5000167082890	77
3260260031412	78
20277406	79
602652176616	80
8480000335760	81
8413671022202	61
8413671030603	82
8413671022042	82
5425008344584	82
836110002074	83
24001885	83
20128609	84
3497900007111	85
3350033092419	86
60465005828	9
3250392250249	87
3662790003325	88
3564700083642	89
3257980085788	90
3257980085764	91
3257982161565	91
3245412512179	91
3350030201029	13
3250391773688	9
3113010125865	92
3250391095605	93
3250390424079	94
9310072000411	95
8000015003081	96
9300617324126	97
3339883010170	98
8480017020215	99
9400553011477	100
8480017155436	101
8411814206885	102
8411814215863	103
8411814210806	103
3700656401158	104
26080994	105
3222475718991	106
819701	33
8480000670151	107
3535800172659	108
3270160801534	10
8410376016789	42
4001518003312	109
8008714000899	110
24086721	111
8410350065055	112
8431876251197	113
8433329039826	13
8433329039833	114
3700428432885	115
85366013000299	116
3250390183976	117
3258563020295	118
5410126716016	119
8421691784543	120
8421691477292	121
8410196051380	121
8430803027225	122
7622210114730	123
20204389	124
20204433	125
8480017092991	125
24044882	100
20204365	126
8480017092984	125
24044080	100
24018128	126
8431876005066	126
8410014305169	13
5941634001061	127
5060422870099	128
3182650148985	129
3182650248739	130
3182650008982	130
8606107223124	131
4013200332198	132
50300853	133
5410471903024	134
4001518110294	135
4000161110170	110
42305880	68
3104544018860	67
3263852910713	136
3368390000190	46
3226219005705	137
3700663000399	138
3472860003557	139
3700125800826	140
3328481290770	141
7613035903524	142
4003754178076	143
8713445070041	66
4000161400219	144
4000161050292	68
4000161400516	68
4000161600091	68
4000161740308	68
8422584000511	68
8421691560970	145
718122600595	146
1151	147
8480017541857	148
2000000017785	100
3350031637513	149
9300650012349	9
4000161620112	150
20594442	68
20045463	3
8423348402336	151
5997591100545	152
5400113569435	153
3257980832290	154
3257984499307	155
3245390015594	91
3245390015594	156
