	
3229820181950	9
3229820181950	2
3229820181950	3
3229820181950	4
3229820181950	5
5410126806052	6
5410126806052	7
5410126806052	8
20093709	1
3560070420179	9
3560070420179	3
3560070420179	5
3560070419456	9
3560070419456	3
3560070419456	10
3560070419456	11
3560070419456	12
3560070419456	13
3268350120558	9
3268350120558	14
3268350120558	3
3268350120558	15
3268350120558	16
3268350120558	4
3178530402698	7
3336970711057	7
3350033118065	9
3350033118065	2
3350033118065	3
3350033118065	5
3431410131003	1
3560070600977	9
3560070600977	3
3560070600977	10
3560070600977	5
3449851140553	17
3560070725588	9
3560070725588	3
3560070725588	5
7071848006113	18
7071848006113	19
3245413922403	20
3245413922403	21
3760121210524	9
3760121210524	3
3564709005157	7
3564709005157	22
3477730001503	9
3477730001503	2
3477730001503	3
3477730001503	16
3477730001503	23
3477730001503	24
3760122961241	7
3760122961241	23
3760122961241	22
3178530411195	1
5000396015935	25
5000396015935	26
5000396015935	27
5000396015935	28
3336971112013	23
3336971112013	4
26034669	1
3175681140806	9
3175681140806	3
3175681140806	6
3175681140806	29
3175681140806	30
3175681140806	16
3175681140806	7
3175681140806	23
3175681140806	31
3175681140806	5
3175681140806	32
3178530408409	33
26035468	32
3222471834732	9
3560070907564	9
3560070907564	3
3560070907564	5
3564709001579	7
3564709001579	23
3564709001579	22
3760029247127	34
3561770000036	23
3336971202059	1
3245390021908	23
3245390021908	22
3175681120679	9
3175681120679	2
3175681120679	3
3175681120679	30
3175681120679	16
3175681120679	7
3175681120679	23
3175681120679	5
3178530407365	6
3178530407365	35
3178530407365	4
3268350120367	9
3268350120367	2
3268350120367	3
3268350120367	16
3268350120367	23
3268350120367	36
3268350120367	4
3268350120367	5
3222475123597	9
3222475123597	3
3222475123597	30
3222475123597	16
3222475123597	4
3222475123597	5
3222475123597	37
3222475123597	17
3368955782202	38
3368955782202	39
3270720080102	23
3256224371410	9
3256224371410	2
3256224371410	3
3256224371410	16
3256224371410	18
3256224371410	23
3256224371410	5
3760077531865	7
3760077531865	4
3512690000101	40
3512690000101	41
3770002558126	42
3770002558126	43
3266191085739	9
3266191085739	3
3266191085739	30
3266191085739	16
